"Plot Title: 21744378"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 21744378, SEN S/N: 21744378, LBL: chamber_right side)","End Of File (LGR S/N: 21744378)"
1949,06/05/23 07:40:00 PM,21.091,
1950,06/05/23 07:55:00 PM,21.091,
1951,06/05/23 08:10:00 PM,21.091,
1952,06/05/23 08:25:00 PM,21.091,
1953,06/05/23 08:40:00 PM,21.187,
1954,06/05/23 08:55:00 PM,21.091,
1955,06/05/23 09:10:00 PM,21.091,
1956,06/05/23 09:25:00 PM,21.091,
1957,06/05/23 09:40:00 PM,21.091,
1958,06/05/23 09:55:00 PM,21.091,
1959,06/05/23 10:10:00 PM,21.091,
1960,06/05/23 10:25:00 PM,21.091,
1961,06/05/23 10:40:00 PM,21.091,
1962,06/05/23 10:55:00 PM,21.187,
1963,06/05/23 11:10:00 PM,21.091,
1964,06/05/23 11:25:00 PM,21.187,
1965,06/05/23 11:40:00 PM,21.187,
1966,06/05/23 11:55:00 PM,21.091,
1967,06/06/23 12:10:00 AM,21.091,
1968,06/06/23 12:25:00 AM,21.091,
1969,06/06/23 12:40:00 AM,21.187,
1970,06/06/23 12:55:00 AM,21.187,
1971,06/06/23 01:10:00 AM,21.187,
1972,06/06/23 01:25:00 AM,21.187,
1973,06/06/23 01:40:00 AM,21.187,
1974,06/06/23 01:55:00 AM,21.187,
1975,06/06/23 02:10:00 AM,21.187,
1976,06/06/23 02:25:00 AM,21.187,
1977,06/06/23 02:40:00 AM,21.187,
1978,06/06/23 02:55:00 AM,21.187,
1979,06/06/23 03:10:00 AM,21.187,
1980,06/06/23 03:25:00 AM,21.187,
1981,06/06/23 03:40:00 AM,21.187,
1982,06/06/23 03:55:00 AM,21.187,
1983,06/06/23 04:10:00 AM,21.187,
1984,06/06/23 04:25:00 AM,21.187,
1985,06/06/23 04:40:00 AM,21.187,
1986,06/06/23 04:55:00 AM,21.187,
1987,06/06/23 05:10:00 AM,21.187,
1988,06/06/23 05:25:00 AM,21.187,
1989,06/06/23 05:40:00 AM,21.187,
1990,06/06/23 05:55:00 AM,21.187,
1991,06/06/23 06:10:00 AM,21.187,
1992,06/06/23 06:25:00 AM,21.187,
1993,06/06/23 06:40:00 AM,21.187,
1994,06/06/23 06:55:00 AM,21.187,
1995,06/06/23 07:10:00 AM,21.187,
1996,06/06/23 07:25:00 AM,21.187,
1997,06/06/23 07:40:00 AM,21.187,
1998,06/06/23 07:55:00 AM,21.187,
1999,06/06/23 08:10:00 AM,21.282,
2000,06/06/23 08:25:00 AM,21.187,
2001,06/06/23 08:40:00 AM,21.187,
2002,06/06/23 08:55:00 AM,21.187,
2003,06/06/23 09:10:00 AM,21.187,
2004,06/06/23 09:25:00 AM,21.187,
2005,06/06/23 09:40:00 AM,21.187,
2006,06/06/23 09:55:00 AM,21.187,
2007,06/06/23 10:10:00 AM,21.187,
2008,06/06/23 10:25:00 AM,21.187,
2009,06/06/23 10:40:00 AM,21.187,
2010,06/06/23 10:55:00 AM,21.187,
2011,06/06/23 11:10:00 AM,21.187,
2012,06/06/23 11:25:00 AM,21.378,
2013,06/06/23 11:40:00 AM,21.282,
2014,06/06/23 11:55:00 AM,21.187,
2015,06/06/23 12:10:00 PM,21.187,
2016,06/06/23 12:25:00 PM,21.187,
2017,06/06/23 12:40:00 PM,21.187,
2018,06/06/23 12:55:00 PM,21.187,
2019,06/06/23 01:10:00 PM,21.187,
2020,06/06/23 01:25:00 PM,21.282,
2021,06/06/23 01:40:00 PM,21.187,
2022,06/06/23 01:55:00 PM,21.091,
2023,06/06/23 02:10:00 PM,21.187,
2024,06/06/23 02:25:00 PM,21.187,
2025,06/06/23 02:40:00 PM,21.091,
2026,06/06/23 02:55:00 PM,21.569,
2027,06/06/23 03:10:00 PM,21.569,
2028,06/06/23 03:25:00 PM,21.187,
2029,06/06/23 03:40:00 PM,21.187,
2030,06/06/23 03:55:00 PM,21.282,
2031,06/06/23 04:10:00 PM,21.187,
2032,06/06/23 04:25:00 PM,21.282,
2033,06/06/23 04:40:00 PM,21.282,
2034,06/06/23 04:55:00 PM,21.187,
2035,06/06/23 05:10:00 PM,21.282,
2036,06/06/23 05:25:00 PM,21.282,
2037,06/06/23 05:40:00 PM,21.187,
2038,06/06/23 05:55:00 PM,21.187,
2039,06/06/23 06:10:00 PM,21.282,
2040,06/06/23 06:25:00 PM,21.187,
2041,06/06/23 06:40:00 PM,21.187,
2042,06/06/23 06:55:00 PM,21.187,
2043,06/06/23 07:10:00 PM,21.282,
2044,06/06/23 07:25:00 PM,21.187,
2045,06/06/23 07:40:00 PM,21.187,
2046,06/06/23 07:55:00 PM,21.282,
2047,06/06/23 08:10:00 PM,21.187,
2048,06/06/23 08:25:00 PM,21.187,
2049,06/06/23 08:40:00 PM,21.187,
2050,06/06/23 08:55:00 PM,21.187,
2051,06/06/23 09:10:00 PM,21.282,
2052,06/06/23 09:25:00 PM,21.187,
2053,06/06/23 09:40:00 PM,21.282,
2054,06/06/23 09:55:00 PM,21.187,
2055,06/06/23 10:10:00 PM,21.187,
2056,06/06/23 10:25:00 PM,21.187,
2057,06/06/23 10:40:00 PM,21.187,
2058,06/06/23 10:55:00 PM,21.187,
2059,06/06/23 11:10:00 PM,21.187,
2060,06/06/23 11:25:00 PM,21.187,
2061,06/06/23 11:40:00 PM,21.187,
2062,06/06/23 11:55:00 PM,21.091,
2063,06/07/23 12:10:00 AM,21.187,
2064,06/07/23 12:25:00 AM,21.187,
2065,06/07/23 12:40:00 AM,21.187,
2066,06/07/23 12:55:00 AM,21.187,
2067,06/07/23 01:10:00 AM,21.187,
2068,06/07/23 01:25:00 AM,21.187,
2069,06/07/23 01:40:00 AM,21.187,
2070,06/07/23 01:55:00 AM,21.187,
2071,06/07/23 02:10:00 AM,21.187,
2072,06/07/23 02:25:00 AM,21.187,
2073,06/07/23 02:40:00 AM,21.187,
2074,06/07/23 02:55:00 AM,21.282,
2075,06/07/23 03:10:00 AM,21.187,
2076,06/07/23 03:25:00 AM,21.282,
2077,06/07/23 03:40:00 AM,21.282,
2078,06/07/23 03:55:00 AM,21.187,
2079,06/07/23 04:10:00 AM,21.282,
2080,06/07/23 04:25:00 AM,21.282,
2081,06/07/23 04:40:00 AM,21.282,
2082,06/07/23 04:55:00 AM,21.187,
2083,06/07/23 05:10:00 AM,21.187,
2084,06/07/23 05:25:00 AM,21.187,
2085,06/07/23 05:40:00 AM,21.187,
2086,06/07/23 05:55:00 AM,21.187,
2087,06/07/23 06:10:00 AM,21.187,
2088,06/07/23 06:25:00 AM,21.187,
2089,06/07/23 06:40:00 AM,21.187,
2090,06/07/23 06:55:00 AM,21.282,
2091,06/07/23 07:10:00 AM,21.187,
2092,06/07/23 07:25:00 AM,21.187,
2093,06/07/23 07:40:00 AM,21.282,
2094,06/07/23 07:55:00 AM,21.282,
2095,06/07/23 08:10:00 AM,21.282,
2096,06/07/23 08:25:00 AM,21.187,
2097,06/07/23 08:40:00 AM,21.187,
2098,06/07/23 08:55:00 AM,21.282,
2099,06/07/23 09:10:00 AM,21.282,
2100,06/07/23 09:25:00 AM,21.282,
2101,06/07/23 09:40:00 AM,21.282,
2102,06/07/23 09:55:00 AM,21.187,
2103,06/07/23 10:10:00 AM,21.282,
2104,06/07/23 10:25:00 AM,21.282,
2105,06/07/23 10:40:00 AM,21.282,
2106,06/07/23 10:55:00 AM,21.187,
2107,06/07/23 11:10:00 AM,21.282,
2108,06/07/23 11:25:00 AM,21.282,
2109,06/07/23 11:40:00 AM,21.282,
2110,06/07/23 11:55:00 AM,21.282,
2111,06/07/23 12:10:00 PM,21.187,
2112,06/07/23 12:25:00 PM,21.282,
2113,06/07/23 12:40:00 PM,21.282,
2114,06/07/23 12:55:00 PM,21.187,
2115,06/07/23 01:10:00 PM,21.187,
2116,06/07/23 01:25:00 PM,21.282,
2117,06/07/23 01:40:00 PM,21.282,
2118,06/07/23 01:55:00 PM,21.187,
2119,06/07/23 02:10:00 PM,21.282,
2120,06/07/23 02:25:00 PM,21.282,
2121,06/07/23 02:40:00 PM,21.282,
2122,06/07/23 02:55:00 PM,21.282,
2123,06/07/23 03:10:00 PM,21.282,
2124,06/07/23 03:25:00 PM,21.187,
2125,06/07/23 03:40:00 PM,21.187,
2126,06/07/23 03:55:00 PM,21.282,
2127,06/07/23 04:10:00 PM,21.282,
2128,06/07/23 04:25:00 PM,21.282,
2129,06/07/23 04:40:00 PM,21.282,
2130,06/07/23 04:55:00 PM,21.282,
2131,06/07/23 05:10:00 PM,21.187,
2132,06/07/23 05:25:00 PM,21.187,
2133,06/07/23 05:40:00 PM,21.282,
2134,06/07/23 05:55:00 PM,21.282,
2135,06/07/23 06:10:00 PM,21.282,
2136,06/07/23 06:25:00 PM,21.187,
2137,06/07/23 06:40:00 PM,21.282,
2138,06/07/23 06:55:00 PM,21.187,
2139,06/07/23 07:10:00 PM,21.282,
2140,06/07/23 07:25:00 PM,21.282,
2141,06/07/23 07:40:00 PM,21.282,
2142,06/07/23 07:55:00 PM,21.282,
2143,06/07/23 08:10:00 PM,21.187,
2144,06/07/23 08:25:00 PM,21.187,
2145,06/07/23 08:40:00 PM,21.282,
2146,06/07/23 08:55:00 PM,21.187,
2147,06/07/23 09:10:00 PM,21.282,
2148,06/07/23 09:25:00 PM,21.187,
2149,06/07/23 09:40:00 PM,21.187,
2150,06/07/23 09:55:00 PM,21.187,
2151,06/07/23 10:10:00 PM,21.187,
2152,06/07/23 10:25:00 PM,21.187,
2153,06/07/23 10:40:00 PM,21.187,
2154,06/07/23 10:55:00 PM,21.187,
2155,06/07/23 11:10:00 PM,21.187,
2156,06/07/23 11:25:00 PM,21.187,
2157,06/07/23 11:40:00 PM,21.187,
2158,06/07/23 11:55:00 PM,21.187,
2159,06/08/23 12:10:00 AM,21.187,
2160,06/08/23 12:25:00 AM,21.187,
2161,06/08/23 12:40:00 AM,21.187,
2162,06/08/23 12:55:00 AM,21.187,
2163,06/08/23 01:10:00 AM,21.187,
2164,06/08/23 01:25:00 AM,21.187,
2165,06/08/23 01:40:00 AM,21.187,
2166,06/08/23 01:55:00 AM,21.282,
2167,06/08/23 02:10:00 AM,21.187,
2168,06/08/23 02:25:00 AM,21.187,
2169,06/08/23 02:40:00 AM,21.187,
2170,06/08/23 02:55:00 AM,21.187,
2171,06/08/23 03:10:00 AM,21.187,
2172,06/08/23 03:25:00 AM,21.187,
2173,06/08/23 03:40:00 AM,21.187,
2174,06/08/23 03:55:00 AM,21.187,
2175,06/08/23 04:10:00 AM,21.187,
2176,06/08/23 04:25:00 AM,21.187,
2177,06/08/23 04:40:00 AM,21.187,
2178,06/08/23 04:55:00 AM,21.187,
2179,06/08/23 05:10:00 AM,21.187,
2180,06/08/23 05:25:00 AM,21.187,
2181,06/08/23 05:40:00 AM,21.187,
2182,06/08/23 05:55:00 AM,21.187,
2183,06/08/23 06:10:00 AM,21.187,
2184,06/08/23 06:25:00 AM,21.187,
2185,06/08/23 06:40:00 AM,21.187,
2186,06/08/23 06:55:00 AM,21.187,
2187,06/08/23 07:10:00 AM,21.187,
2188,06/08/23 07:25:00 AM,21.187,
2189,06/08/23 07:40:00 AM,21.187,
2190,06/08/23 07:55:00 AM,21.282,
2191,06/08/23 08:10:00 AM,21.282,
2192,06/08/23 08:25:00 AM,21.187,
2193,06/08/23 08:40:00 AM,21.187,
2194,06/08/23 08:55:00 AM,21.187,
2195,06/08/23 09:10:00 AM,21.282,
2196,06/08/23 09:25:00 AM,21.187,
2197,06/08/23 09:40:00 AM,21.187,
2198,06/08/23 09:55:00 AM,21.187,
2199,06/08/23 10:10:00 AM,21.187,
2200,06/08/23 10:25:00 AM,21.187,
2201,06/08/23 10:40:00 AM,21.187,
2202,06/08/23 10:55:00 AM,21.187,
2203,06/08/23 11:10:00 AM,21.187,
2204,06/08/23 11:25:00 AM,21.187,
2205,06/08/23 11:40:00 AM,21.187,
2206,06/08/23 11:55:00 AM,21.187,
2207,06/08/23 12:10:00 PM,21.187,
2208,06/08/23 12:25:00 PM,21.187,
2209,06/08/23 12:40:00 PM,21.187,
2210,06/08/23 12:55:00 PM,21.187,
2211,06/08/23 01:10:00 PM,21.187,
2212,06/08/23 01:25:00 PM,21.187,
2213,06/08/23 01:40:00 PM,21.187,
2214,06/08/23 01:55:00 PM,21.187,
2215,06/08/23 02:10:00 PM,21.187,
2216,06/08/23 02:25:00 PM,21.187,
2217,06/08/23 02:40:00 PM,21.187,
2218,06/08/23 02:55:00 PM,21.187,
2219,06/08/23 03:10:00 PM,21.187,
2220,06/08/23 03:25:00 PM,21.282,
2221,06/08/23 03:40:00 PM,21.187,
2222,06/08/23 03:55:00 PM,21.187,
2223,06/08/23 04:10:00 PM,21.187,
2224,06/08/23 04:25:00 PM,21.187,
2225,06/08/23 04:40:00 PM,21.187,
2226,06/08/23 04:55:00 PM,21.187,
2227,06/08/23 05:10:00 PM,21.187,
2228,06/08/23 05:25:00 PM,21.187,
2229,06/08/23 05:40:00 PM,21.187,
2230,06/08/23 05:55:00 PM,21.187,
2231,06/08/23 06:10:00 PM,21.187,
2232,06/08/23 06:25:00 PM,21.187,
2233,06/08/23 06:40:00 PM,21.187,
2234,06/08/23 06:55:00 PM,21.187,
2235,06/08/23 07:10:00 PM,21.187,
2236,06/08/23 07:25:00 PM,21.187,
2237,06/08/23 07:40:00 PM,21.187,
2238,06/08/23 07:55:00 PM,21.187,
2239,06/08/23 08:10:00 PM,21.187,
2240,06/08/23 08:25:00 PM,21.187,
2241,06/08/23 08:40:00 PM,21.187,
2242,06/08/23 08:55:00 PM,21.187,
2243,06/08/23 09:10:00 PM,21.187,
2244,06/08/23 09:25:00 PM,21.187,
2245,06/08/23 09:40:00 PM,21.187,
2246,06/08/23 09:55:00 PM,21.187,
2247,06/08/23 10:10:00 PM,21.187,
2248,06/08/23 10:25:00 PM,21.187,
2249,06/08/23 10:40:00 PM,21.187,
2250,06/08/23 10:55:00 PM,21.187,
2251,06/08/23 11:10:00 PM,21.187,
2252,06/08/23 11:25:00 PM,21.187,
2253,06/08/23 11:40:00 PM,21.187,
2254,06/08/23 11:55:00 PM,21.091,
2255,06/09/23 12:10:00 AM,21.091,
2256,06/09/23 12:25:00 AM,21.091,
2257,06/09/23 12:40:00 AM,21.187,
2258,06/09/23 12:55:00 AM,21.187,
2259,06/09/23 01:10:00 AM,21.187,
2260,06/09/23 01:25:00 AM,21.187,
2261,06/09/23 01:40:00 AM,21.187,
2262,06/09/23 01:55:00 AM,21.187,
2263,06/09/23 02:10:00 AM,21.187,
2264,06/09/23 02:25:00 AM,21.187,
2265,06/09/23 02:40:00 AM,21.187,
2266,06/09/23 02:55:00 AM,21.187,
2267,06/09/23 03:10:00 AM,21.091,
2268,06/09/23 03:25:00 AM,21.187,
2269,06/09/23 03:40:00 AM,21.091,
2270,06/09/23 03:55:00 AM,21.091,
2271,06/09/23 04:10:00 AM,21.187,
2272,06/09/23 04:25:00 AM,21.187,
2273,06/09/23 04:40:00 AM,21.091,
2274,06/09/23 04:55:00 AM,21.187,
2275,06/09/23 05:10:00 AM,21.091,
2276,06/09/23 05:25:00 AM,21.091,
2277,06/09/23 05:40:00 AM,21.187,
2278,06/09/23 05:55:00 AM,21.187,
2279,06/09/23 06:10:00 AM,21.187,
2280,06/09/23 06:25:00 AM,21.187,
2281,06/09/23 06:40:00 AM,21.091,
2282,06/09/23 06:55:00 AM,21.091,
2283,06/09/23 07:10:00 AM,21.187,
2284,06/09/23 07:25:00 AM,21.091,
2285,06/09/23 07:40:00 AM,21.091,
2286,06/09/23 07:55:00 AM,21.187,
2287,06/09/23 08:10:00 AM,21.187,
2288,06/09/23 08:25:00 AM,21.187,
2289,06/09/23 08:40:00 AM,21.091,
2290,06/09/23 08:55:00 AM,21.187,
2291,06/09/23 09:10:00 AM,21.187,
2292,06/09/23 09:25:00 AM,21.187,
2293,06/09/23 09:40:00 AM,21.187,
2294,06/09/23 09:55:00 AM,21.187,
2295,06/09/23 10:10:00 AM,21.187,
2296,06/09/23 10:25:00 AM,21.187,
2297,06/09/23 10:40:00 AM,21.187,
2298,06/09/23 10:55:00 AM,21.187,
2299,06/09/23 11:10:00 AM,21.187,
2300,06/09/23 11:25:00 AM,21.187,
2301,06/09/23 11:40:00 AM,21.091,
2302,06/09/23 11:55:00 AM,21.091,
2303,06/09/23 12:10:00 PM,20.996,
2304,06/09/23 12:25:00 PM,21.091,
2305,06/09/23 12:40:00 PM,21.855,
2306,06/09/23 12:55:00 PM,21.760,
2307,06/09/23 01:10:00 PM,21.664,
2308,06/09/23 01:25:00 PM,21.378,
2309,06/09/23 01:40:00 PM,21.569,
2310,06/09/23 01:55:00 PM,21.569,
2311,06/09/23 02:10:00 PM,21.855,
2312,06/09/23 02:25:00 PM,21.187,
2313,06/09/23 02:40:00 PM,21.282,
2314,06/09/23 02:55:00 PM,21.951,
2315,06/09/23 03:10:00 PM,21.951,
2316,06/09/23 03:25:00 PM,21.378,
2317,06/09/23 03:40:00 PM,20.901,
2318,06/09/23 03:55:00 PM,20.996,
2319,06/09/23 04:10:00 PM,21.282,
2320,06/09/23 04:25:00 PM,21.091,
2321,06/09/23 04:40:00 PM,21.282,
2322,06/09/23 04:55:00 PM,21.187,
2323,06/09/23 05:10:00 PM,21.282,
2324,06/09/23 05:25:00 PM,21.187,
2325,06/09/23 05:40:00 PM,21.187,
2326,06/09/23 05:55:00 PM,21.282,
2327,06/09/23 06:10:00 PM,21.282,
2328,06/09/23 06:25:00 PM,21.282,
2329,06/09/23 06:40:00 PM,21.282,
2330,06/09/23 06:55:00 PM,21.282,
2331,06/09/23 07:10:00 PM,21.282,
2332,06/09/23 07:25:00 PM,21.187,
2333,06/09/23 07:40:00 PM,21.282,
2334,06/09/23 07:55:00 PM,21.187,
2335,06/09/23 08:10:00 PM,21.187,
2336,06/09/23 08:25:00 PM,21.187,
2337,06/09/23 08:40:00 PM,21.187,
2338,06/09/23 08:55:00 PM,21.187,
2339,06/09/23 09:10:00 PM,21.187,
2340,06/09/23 09:25:00 PM,21.187,
2341,06/09/23 09:40:00 PM,21.187,
2342,06/09/23 09:55:00 PM,21.187,
2343,06/09/23 10:10:00 PM,21.187,
2344,06/09/23 10:25:00 PM,21.187,
2345,06/09/23 10:40:00 PM,21.187,
2346,06/09/23 10:55:00 PM,21.187,
2347,06/09/23 11:10:00 PM,21.187,
2348,06/09/23 11:25:00 PM,21.187,
2349,06/09/23 11:40:00 PM,21.187,
2350,06/09/23 11:55:00 PM,21.187,
2351,06/10/23 12:10:00 AM,21.187,
2352,06/10/23 12:25:00 AM,21.187,
2353,06/10/23 12:40:00 AM,21.187,
2354,06/10/23 12:55:00 AM,21.187,
2355,06/10/23 01:10:00 AM,21.282,
2356,06/10/23 01:25:00 AM,21.282,
2357,06/10/23 01:40:00 AM,21.282,
2358,06/10/23 01:55:00 AM,21.282,
2359,06/10/23 02:10:00 AM,21.282,
2360,06/10/23 02:25:00 AM,21.282,
2361,06/10/23 02:40:00 AM,21.187,
2362,06/10/23 02:55:00 AM,21.187,
2363,06/10/23 03:10:00 AM,21.282,
2364,06/10/23 03:25:00 AM,21.282,
2365,06/10/23 03:40:00 AM,21.187,
2366,06/10/23 03:55:00 AM,21.282,
2367,06/10/23 04:10:00 AM,21.187,
2368,06/10/23 04:25:00 AM,21.187,
2369,06/10/23 04:40:00 AM,21.282,
2370,06/10/23 04:55:00 AM,21.282,
2371,06/10/23 05:10:00 AM,21.282,
2372,06/10/23 05:25:00 AM,21.282,
2373,06/10/23 05:40:00 AM,21.282,
2374,06/10/23 05:55:00 AM,21.282,
2375,06/10/23 06:10:00 AM,21.282,
2376,06/10/23 06:25:00 AM,21.282,
2377,06/10/23 06:40:00 AM,21.187,
2378,06/10/23 06:55:00 AM,21.187,
2379,06/10/23 07:10:00 AM,21.282,
2380,06/10/23 07:25:00 AM,21.282,
2381,06/10/23 07:40:00 AM,21.187,
2382,06/10/23 07:55:00 AM,21.282,
2383,06/10/23 08:10:00 AM,21.282,
2384,06/10/23 08:25:00 AM,21.187,
2385,06/10/23 08:40:00 AM,21.282,
2386,06/10/23 08:55:00 AM,21.187,
2387,06/10/23 09:10:00 AM,21.187,
2388,06/10/23 09:25:00 AM,21.187,
2389,06/10/23 09:40:00 AM,21.282,
2390,06/10/23 09:55:00 AM,21.187,
2391,06/10/23 10:10:00 AM,21.187,
2392,06/10/23 10:25:00 AM,21.187,
2393,06/10/23 10:40:00 AM,21.187,
2394,06/10/23 10:55:00 AM,21.187,
2395,06/10/23 11:10:00 AM,21.187,
2396,06/10/23 11:25:00 AM,21.282,
2397,06/10/23 11:40:00 AM,21.187,
2398,06/10/23 11:55:00 AM,21.187,
2399,06/10/23 12:10:00 PM,21.187,
2400,06/10/23 12:25:00 PM,21.187,
2401,06/10/23 12:40:00 PM,21.187,
2402,06/10/23 12:55:00 PM,21.187,
2403,06/10/23 01:10:00 PM,21.187,
2404,06/10/23 01:25:00 PM,21.187,
2405,06/10/23 01:40:00 PM,21.187,
2406,06/10/23 01:55:00 PM,21.187,
2407,06/10/23 02:10:00 PM,21.187,
2408,06/10/23 02:25:00 PM,21.282,
2409,06/10/23 02:40:00 PM,21.187,
2410,06/10/23 02:55:00 PM,21.187,
2411,06/10/23 03:10:00 PM,21.187,
2412,06/10/23 03:25:00 PM,21.187,
2413,06/10/23 03:40:00 PM,21.187,
2414,06/10/23 03:55:00 PM,21.187,
2415,06/10/23 04:10:00 PM,21.187,
2416,06/10/23 04:25:00 PM,21.187,
2417,06/10/23 04:40:00 PM,21.282,
2418,06/10/23 04:55:00 PM,21.187,
2419,06/10/23 05:10:00 PM,21.187,
2420,06/10/23 05:25:00 PM,21.187,
2421,06/10/23 05:40:00 PM,21.282,
2422,06/10/23 05:55:00 PM,21.187,
2423,06/10/23 06:10:00 PM,21.187,
2424,06/10/23 06:25:00 PM,21.187,
2425,06/10/23 06:40:00 PM,21.187,
2426,06/10/23 06:55:00 PM,21.187,
2427,06/10/23 07:10:00 PM,21.187,
2428,06/10/23 07:25:00 PM,21.187,
2429,06/10/23 07:40:00 PM,21.187,
2430,06/10/23 07:55:00 PM,21.187,
2431,06/10/23 08:10:00 PM,21.187,
2432,06/10/23 08:25:00 PM,21.187,
2433,06/10/23 08:40:00 PM,21.091,
2434,06/10/23 08:55:00 PM,21.187,
2435,06/10/23 09:10:00 PM,21.187,
2436,06/10/23 09:25:00 PM,21.187,
2437,06/10/23 09:40:00 PM,21.091,
2438,06/10/23 09:55:00 PM,21.187,
2439,06/10/23 10:10:00 PM,21.187,
2440,06/10/23 10:25:00 PM,21.187,
2441,06/10/23 10:40:00 PM,21.187,
2442,06/10/23 10:55:00 PM,21.187,
2443,06/10/23 11:10:00 PM,21.187,
2444,06/10/23 11:25:00 PM,21.187,
2445,06/10/23 11:40:00 PM,21.187,
2446,06/10/23 11:55:00 PM,21.091,
2447,06/11/23 12:10:00 AM,21.091,
2448,06/11/23 12:25:00 AM,21.187,
2449,06/11/23 12:40:00 AM,21.187,
2450,06/11/23 12:55:00 AM,21.091,
2451,06/11/23 01:10:00 AM,21.187,
2452,06/11/23 01:25:00 AM,21.187,
2453,06/11/23 01:40:00 AM,21.187,
2454,06/11/23 01:55:00 AM,21.187,
2455,06/11/23 02:10:00 AM,21.187,
2456,06/11/23 02:25:00 AM,21.187,
2457,06/11/23 02:40:00 AM,21.187,
2458,06/11/23 02:55:00 AM,21.187,
2459,06/11/23 03:10:00 AM,21.187,
2460,06/11/23 03:25:00 AM,21.187,
2461,06/11/23 03:40:00 AM,21.187,
2462,06/11/23 03:55:00 AM,21.187,
2463,06/11/23 04:10:00 AM,21.187,
2464,06/11/23 04:25:00 AM,21.187,
2465,06/11/23 04:40:00 AM,21.187,
2466,06/11/23 04:55:00 AM,21.187,
2467,06/11/23 05:10:00 AM,21.187,
2468,06/11/23 05:25:00 AM,21.187,
2469,06/11/23 05:40:00 AM,21.187,
2470,06/11/23 05:55:00 AM,21.187,
2471,06/11/23 06:10:00 AM,21.187,
2472,06/11/23 06:25:00 AM,21.187,
2473,06/11/23 06:40:00 AM,21.187,
2474,06/11/23 06:55:00 AM,21.187,
2475,06/11/23 07:10:00 AM,21.091,
2476,06/11/23 07:25:00 AM,21.187,
2477,06/11/23 07:40:00 AM,21.187,
2478,06/11/23 07:55:00 AM,21.187,
2479,06/11/23 08:10:00 AM,21.187,
2480,06/11/23 08:25:00 AM,21.187,
2481,06/11/23 08:40:00 AM,21.091,
2482,06/11/23 08:55:00 AM,21.187,
2483,06/11/23 09:10:00 AM,21.187,
2484,06/11/23 09:25:00 AM,21.187,
2485,06/11/23 09:40:00 AM,21.187,
2486,06/11/23 09:55:00 AM,21.187,
2487,06/11/23 10:10:00 AM,21.187,
2488,06/11/23 10:25:00 AM,21.187,
2489,06/11/23 10:40:00 AM,21.187,
2490,06/11/23 10:55:00 AM,21.187,
2491,06/11/23 11:10:00 AM,21.187,
2492,06/11/23 11:25:00 AM,21.187,
2493,06/11/23 11:40:00 AM,21.091,
2494,06/11/23 11:55:00 AM,21.187,
2495,06/11/23 12:10:00 PM,21.187,
2496,06/11/23 12:25:00 PM,21.187,
2497,06/11/23 12:40:00 PM,21.187,
2498,06/11/23 12:55:00 PM,21.187,
2499,06/11/23 01:10:00 PM,21.091,
2500,06/11/23 01:25:00 PM,21.187,
2501,06/11/23 01:40:00 PM,21.187,
2502,06/11/23 01:55:00 PM,21.187,
2503,06/11/23 02:10:00 PM,21.187,
2504,06/11/23 02:25:00 PM,21.187,
2505,06/11/23 02:40:00 PM,21.187,
2506,06/11/23 02:55:00 PM,21.187,
2507,06/11/23 03:10:00 PM,21.187,
2508,06/11/23 03:25:00 PM,21.187,
2509,06/11/23 03:40:00 PM,21.187,
2510,06/11/23 03:55:00 PM,21.187,
2511,06/11/23 04:10:00 PM,21.187,
2512,06/11/23 04:25:00 PM,21.187,
2513,06/11/23 04:40:00 PM,21.187,
2514,06/11/23 04:55:00 PM,21.187,
2515,06/11/23 05:10:00 PM,21.187,
2516,06/11/23 05:25:00 PM,21.187,
2517,06/11/23 05:40:00 PM,21.187,
2518,06/11/23 05:55:00 PM,21.187,
2519,06/11/23 06:10:00 PM,21.187,
2520,06/11/23 06:25:00 PM,21.187,
2521,06/11/23 06:40:00 PM,21.187,
2522,06/11/23 06:55:00 PM,21.091,
2523,06/11/23 07:10:00 PM,21.091,
2524,06/11/23 07:25:00 PM,21.187,
2525,06/11/23 07:40:00 PM,21.091,
2526,06/11/23 07:55:00 PM,21.091,
2527,06/11/23 08:10:00 PM,21.091,
2528,06/11/23 08:25:00 PM,21.091,
2529,06/11/23 08:40:00 PM,21.091,
2530,06/11/23 08:55:00 PM,21.091,
2531,06/11/23 09:10:00 PM,21.091,
2532,06/11/23 09:25:00 PM,21.091,
2533,06/11/23 09:40:00 PM,21.187,
2534,06/11/23 09:55:00 PM,21.091,
2535,06/11/23 10:10:00 PM,21.091,
2536,06/11/23 10:25:00 PM,21.091,
2537,06/11/23 10:40:00 PM,21.091,
2538,06/11/23 10:55:00 PM,21.091,
2539,06/11/23 11:10:00 PM,21.091,
2540,06/11/23 11:25:00 PM,21.091,
2541,06/11/23 11:40:00 PM,21.091,
2542,06/11/23 11:55:00 PM,20.996,
2543,06/12/23 12:10:00 AM,21.091,
2544,06/12/23 12:25:00 AM,21.091,
2545,06/12/23 12:40:00 AM,21.091,
2546,06/12/23 12:55:00 AM,21.091,
2547,06/12/23 01:10:00 AM,21.091,
2548,06/12/23 01:25:00 AM,21.091,
2549,06/12/23 01:40:00 AM,21.091,
2550,06/12/23 01:55:00 AM,21.091,
2551,06/12/23 02:10:00 AM,21.091,
2552,06/12/23 02:25:00 AM,21.091,
