"Plot Title: 21744382"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 21744382, SEN S/N: 21744382, LBL: E>)","End Of File (LGR S/N: 21744382)"
5206,07/09/23 05:54:59 PM,27.665,
5207,07/09/23 06:09:59 PM,27.764,
5208,07/09/23 06:24:59 PM,27.764,
5209,07/09/23 06:39:59 PM,27.665,
5210,07/09/23 06:54:59 PM,27.665,
5211,07/09/23 07:09:59 PM,27.665,
5212,07/09/23 07:24:59 PM,27.665,
5213,07/09/23 07:39:59 PM,27.567,
5214,07/09/23 07:54:59 PM,27.567,
5215,07/09/23 08:09:59 PM,27.468,
5216,07/09/23 08:24:59 PM,27.468,
5217,07/09/23 08:39:59 PM,27.468,
5218,07/09/23 08:54:59 PM,27.370,
5219,07/09/23 09:09:59 PM,27.468,
5220,07/09/23 09:24:59 PM,27.468,
5221,07/09/23 09:39:59 PM,27.468,
5222,07/09/23 09:54:59 PM,27.468,
5223,07/09/23 10:09:59 PM,27.468,
5224,07/09/23 10:24:59 PM,27.468,
5225,07/09/23 10:39:59 PM,27.567,
5226,07/09/23 10:54:59 PM,27.567,
5227,07/09/23 11:09:59 PM,27.567,
5228,07/09/23 11:24:59 PM,27.567,
5229,07/09/23 11:39:59 PM,27.468,
5230,07/09/23 11:54:59 PM,27.468,
5231,07/10/23 12:09:59 AM,27.370,
5232,07/10/23 12:24:59 AM,27.272,
5233,07/10/23 12:39:59 AM,27.272,
5234,07/10/23 12:54:59 AM,27.272,
5235,07/10/23 01:09:59 AM,27.272,
5236,07/10/23 01:24:59 AM,27.272,
5237,07/10/23 01:39:59 AM,27.272,
5238,07/10/23 01:54:59 AM,27.370,
5239,07/10/23 02:09:59 AM,27.468,
5240,07/10/23 02:24:59 AM,27.567,
5241,07/10/23 02:39:59 AM,27.567,
5242,07/10/23 02:54:59 AM,27.567,
5243,07/10/23 03:09:59 AM,27.567,
5244,07/10/23 03:24:59 AM,27.567,
5245,07/10/23 03:39:59 AM,27.468,
5246,07/10/23 03:54:59 AM,27.468,
5247,07/10/23 04:09:59 AM,27.468,
5248,07/10/23 04:24:59 AM,27.370,
5249,07/10/23 04:39:59 AM,27.370,
5250,07/10/23 04:54:59 AM,27.272,
5251,07/10/23 05:09:59 AM,27.370,
5252,07/10/23 05:24:59 AM,27.370,
5253,07/10/23 05:39:59 AM,27.272,
5254,07/10/23 05:54:59 AM,27.272,
5255,07/10/23 06:09:59 AM,27.173,
5256,07/10/23 06:24:59 AM,27.173,
5257,07/10/23 06:39:59 AM,27.272,
5258,07/10/23 06:54:59 AM,27.272,
5259,07/10/23 07:09:59 AM,27.272,
5260,07/10/23 07:24:59 AM,27.272,
5261,07/10/23 07:39:59 AM,27.370,
5262,07/10/23 07:54:59 AM,27.468,
5263,07/10/23 08:09:59 AM,27.468,
5264,07/10/23 08:24:59 AM,27.567,
5265,07/10/23 08:39:59 AM,27.567,
5266,07/10/23 08:54:59 AM,27.468,
5267,07/10/23 09:09:59 AM,27.468,
5268,07/10/23 09:24:59 AM,27.468,
5269,07/10/23 09:39:59 AM,27.468,
5270,07/10/23 09:54:59 AM,27.468,
5271,07/10/23 10:09:59 AM,27.468,
5272,07/10/23 10:24:59 AM,27.567,
5273,07/10/23 10:39:59 AM,27.468,
5274,07/10/23 10:54:59 AM,27.468,
5275,07/10/23 11:09:59 AM,27.468,
5276,07/10/23 11:24:59 AM,27.567,
5277,07/10/23 11:39:59 AM,27.862,
5278,07/10/23 11:54:59 AM,28.159,
5279,07/10/23 12:09:59 PM,28.258,
5280,07/10/23 12:24:59 PM,28.456,
5281,07/10/23 12:39:59 PM,28.754,
5282,07/10/23 12:54:59 PM,28.853,
5283,07/10/23 01:09:59 PM,28.754,
5284,07/10/23 01:24:59 PM,28.754,
5285,07/10/23 01:39:59 PM,28.754,
5286,07/10/23 01:54:59 PM,28.754,
5287,07/10/23 02:09:59 PM,28.754,
5288,07/10/23 02:24:59 PM,28.754,
5289,07/10/23 02:39:59 PM,28.754,
5290,07/10/23 02:54:59 PM,28.754,
5291,07/10/23 03:09:59 PM,28.853,
5292,07/10/23 03:24:59 PM,28.853,
5293,07/10/23 03:39:59 PM,28.953,
5294,07/10/23 03:54:59 PM,29.053,
5295,07/10/23 04:09:59 PM,29.053,
5296,07/10/23 04:24:59 PM,29.152,
5297,07/10/23 04:39:59 PM,29.152,
5298,07/10/23 04:54:59 PM,29.152,
5299,07/10/23 05:09:59 PM,29.152,
5300,07/10/23 05:24:59 PM,29.252,
5301,07/10/23 05:39:59 PM,29.252,
5302,07/10/23 05:54:59 PM,29.252,
5303,07/10/23 06:09:59 PM,29.252,
5304,07/10/23 06:24:59 PM,29.252,
5305,07/10/23 06:39:59 PM,29.252,
5306,07/10/23 06:54:59 PM,29.252,
5307,07/10/23 07:09:59 PM,29.252,
5308,07/10/23 07:24:59 PM,29.252,
5309,07/10/23 07:39:59 PM,29.152,
5310,07/10/23 07:54:59 PM,29.252,
5311,07/10/23 08:09:59 PM,29.252,
5312,07/10/23 08:24:59 PM,29.252,
5313,07/10/23 08:39:59 PM,29.252,
5314,07/10/23 08:54:59 PM,29.252,
5315,07/10/23 09:09:59 PM,29.252,
5316,07/10/23 09:24:59 PM,29.053,
5317,07/10/23 09:39:59 PM,29.053,
5318,07/10/23 09:54:59 PM,29.053,
5319,07/10/23 10:09:59 PM,29.053,
5320,07/10/23 10:24:59 PM,28.953,
5321,07/10/23 10:39:59 PM,28.853,
5322,07/10/23 10:54:59 PM,28.853,
5323,07/10/23 11:09:59 PM,28.953,
5324,07/10/23 11:24:59 PM,28.853,
5325,07/10/23 11:39:59 PM,28.953,
5326,07/10/23 11:54:59 PM,28.853,
5327,07/11/23 12:09:59 AM,28.953,
5328,07/11/23 12:24:59 AM,28.953,
5329,07/11/23 12:39:59 AM,28.953,
5330,07/11/23 12:54:59 AM,28.953,
5331,07/11/23 01:09:59 AM,28.853,
5332,07/11/23 01:24:59 AM,29.053,
5333,07/11/23 01:39:59 AM,29.252,
5334,07/11/23 01:54:59 AM,29.452,
5335,07/11/23 02:09:59 AM,29.452,
5336,07/11/23 02:24:59 AM,29.452,
5337,07/11/23 02:39:59 AM,29.552,
5338,07/11/23 02:54:59 AM,29.652,
5339,07/11/23 03:09:59 AM,29.752,
5340,07/11/23 03:24:59 AM,29.953,
5341,07/11/23 03:39:59 AM,30.154,
5342,07/11/23 03:54:59 AM,29.953,
5343,07/11/23 04:09:59 AM,30.054,
5344,07/11/23 04:24:59 AM,30.054,
5345,07/11/23 04:39:59 AM,29.953,
5346,07/11/23 04:54:59 AM,29.752,
5347,07/11/23 05:09:59 AM,29.552,
5348,07/11/23 05:24:59 AM,29.652,
5349,07/11/23 05:39:59 AM,29.452,
5350,07/11/23 05:54:59 AM,29.452,
5351,07/11/23 06:09:59 AM,29.452,
5352,07/11/23 06:24:59 AM,29.452,
5353,07/11/23 06:39:59 AM,29.452,
5354,07/11/23 06:54:59 AM,29.452,
5355,07/11/23 07:09:59 AM,29.452,
5356,07/11/23 07:24:59 AM,29.352,
5357,07/11/23 07:39:59 AM,29.352,
5358,07/11/23 07:54:59 AM,29.352,
5359,07/11/23 08:09:59 AM,29.352,
5360,07/11/23 08:24:59 AM,29.552,
5361,07/11/23 08:39:59 AM,29.652,
5362,07/11/23 08:54:59 AM,29.652,
5363,07/11/23 09:09:59 AM,29.652,
5364,07/11/23 09:24:59 AM,29.652,
5365,07/11/23 09:39:59 AM,29.953,
5366,07/11/23 09:54:59 AM,30.154,
5367,07/11/23 10:09:59 AM,30.255,
5368,07/11/23 10:24:59 AM,29.953,
5369,07/11/23 10:39:59 AM,29.652,
5370,07/11/23 10:54:59 AM,29.452,
5371,07/11/23 11:09:59 AM,29.552,
5372,07/11/23 11:24:59 AM,29.953,
5373,07/11/23 11:39:59 AM,29.953,
5374,07/11/23 11:54:59 AM,30.054,
5375,07/11/23 12:09:59 PM,30.154,
5376,07/11/23 12:24:59 PM,30.054,
5377,07/11/23 12:39:59 PM,30.054,
5378,07/11/23 12:54:59 PM,29.752,
5379,07/11/23 01:09:59 PM,29.752,
5380,07/11/23 01:24:59 PM,29.652,
5381,07/11/23 01:39:59 PM,29.652,
5382,07/11/23 01:54:59 PM,29.552,
5383,07/11/23 02:09:59 PM,29.452,
5384,07/11/23 02:24:59 PM,29.652,
5385,07/11/23 02:39:59 PM,29.552,
5386,07/11/23 02:54:59 PM,29.953,
5387,07/11/23 03:09:59 PM,30.054,
5388,07/11/23 03:24:59 PM,30.154,
5389,07/11/23 03:39:59 PM,30.255,
5390,07/11/23 03:54:59 PM,30.154,
5391,07/11/23 04:09:59 PM,29.953,
5392,07/11/23 04:24:59 PM,29.853,
5393,07/11/23 04:39:59 PM,29.652,
5394,07/11/23 04:54:59 PM,29.752,
5395,07/11/23 05:09:59 PM,29.853,
5396,07/11/23 05:24:59 PM,29.152,
5397,07/11/23 05:39:59 PM,29.252,
5398,07/11/23 05:54:59 PM,29.252,
5399,07/11/23 06:09:59 PM,29.252,
5400,07/11/23 06:24:59 PM,29.252,
5401,07/11/23 06:39:59 PM,29.352,
5402,07/11/23 06:54:59 PM,29.352,
5403,07/11/23 07:09:59 PM,29.252,
5404,07/11/23 07:24:59 PM,29.252,
5405,07/11/23 07:39:59 PM,29.252,
5406,07/11/23 07:54:59 PM,29.252,
5407,07/11/23 08:09:59 PM,29.152,
5408,07/11/23 08:24:59 PM,29.252,
5409,07/11/23 08:39:59 PM,29.152,
5410,07/11/23 08:54:59 PM,29.252,
5411,07/11/23 09:09:59 PM,29.252,
5412,07/11/23 09:24:59 PM,29.252,
5413,07/11/23 09:39:59 PM,29.252,
5414,07/11/23 09:54:59 PM,29.152,
5415,07/11/23 10:09:59 PM,29.053,
5416,07/11/23 10:24:59 PM,29.053,
5417,07/11/23 10:39:59 PM,29.053,
5418,07/11/23 10:54:59 PM,29.252,
5419,07/11/23 11:09:59 PM,29.352,
5420,07/11/23 11:24:59 PM,29.452,
5421,07/11/23 11:39:59 PM,29.252,
5422,07/11/23 11:54:59 PM,29.352,
5423,07/12/23 12:09:59 AM,29.252,
5424,07/12/23 12:24:59 AM,29.252,
5425,07/12/23 12:39:59 AM,29.252,
5426,07/12/23 12:54:59 AM,29.252,
5427,07/12/23 01:09:59 AM,29.152,
5428,07/12/23 01:24:59 AM,29.053,
5429,07/12/23 01:39:59 AM,29.053,
5430,07/12/23 01:54:59 AM,29.053,
5431,07/12/23 02:09:59 AM,29.053,
5432,07/12/23 02:24:59 AM,29.053,
5433,07/12/23 02:39:59 AM,29.053,
5434,07/12/23 02:54:59 AM,29.053,
5435,07/12/23 03:09:59 AM,29.053,
5436,07/12/23 03:24:59 AM,29.053,
5437,07/12/23 03:39:59 AM,29.053,
5438,07/12/23 03:54:59 AM,29.053,
5439,07/12/23 04:09:59 AM,29.053,
5440,07/12/23 04:24:59 AM,29.152,
5441,07/12/23 04:39:59 AM,29.252,
5442,07/12/23 04:54:59 AM,29.252,
5443,07/12/23 05:09:59 AM,29.352,
5444,07/12/23 05:24:59 AM,29.452,
5445,07/12/23 05:39:59 AM,29.352,
5446,07/12/23 05:54:59 AM,29.352,
5447,07/12/23 06:09:59 AM,29.452,
5448,07/12/23 06:24:59 AM,29.452,
5449,07/12/23 06:39:59 AM,29.452,
5450,07/12/23 06:54:59 AM,29.452,
5451,07/12/23 07:09:59 AM,29.452,
5452,07/12/23 07:24:59 AM,29.452,
5453,07/12/23 07:39:59 AM,29.452,
5454,07/12/23 07:54:59 AM,29.352,
5455,07/12/23 08:09:59 AM,29.352,
5456,07/12/23 08:24:59 AM,29.352,
5457,07/12/23 08:39:59 AM,29.352,
5458,07/12/23 08:54:59 AM,29.252,
5459,07/12/23 09:09:59 AM,29.452,
5460,07/12/23 09:24:59 AM,29.452,
5461,07/12/23 09:39:59 AM,29.452,
5462,07/12/23 09:54:59 AM,29.352,
5463,07/12/23 10:09:59 AM,29.252,
5464,07/12/23 10:24:59 AM,29.252,
5465,07/12/23 10:39:59 AM,29.252,
5466,07/12/23 10:54:59 AM,29.252,
5467,07/12/23 11:09:59 AM,29.352,
5468,07/12/23 11:24:59 AM,29.252,
5469,07/12/23 11:39:59 AM,29.252,
5470,07/12/23 11:54:59 AM,29.152,
5471,07/12/23 12:09:59 PM,29.152,
5472,07/12/23 12:24:59 PM,29.053,
5473,07/12/23 12:39:59 PM,29.152,
5474,07/12/23 12:54:59 PM,29.152,
5475,07/12/23 01:09:59 PM,29.053,
5476,07/12/23 01:24:59 PM,29.053,
5477,07/12/23 01:39:59 PM,29.053,
5478,07/12/23 01:54:59 PM,29.152,
5479,07/12/23 02:09:59 PM,29.152,
5480,07/12/23 02:24:59 PM,29.252,
5481,07/12/23 02:39:59 PM,29.252,
5482,07/12/23 02:54:59 PM,29.352,
5483,07/12/23 03:09:59 PM,29.452,
5484,07/12/23 03:24:59 PM,29.252,
5485,07/12/23 03:39:59 PM,29.352,
5486,07/12/23 03:54:59 PM,29.252,
5487,07/12/23 04:09:59 PM,29.252,
5488,07/12/23 04:24:59 PM,29.252,
5489,07/12/23 04:39:59 PM,29.252,
5490,07/12/23 04:54:59 PM,29.252,
5491,07/12/23 05:09:59 PM,29.252,
5492,07/12/23 05:24:59 PM,29.152,
5493,07/12/23 05:39:59 PM,29.152,
5494,07/12/23 05:54:59 PM,29.252,
5495,07/12/23 06:09:59 PM,29.252,
5496,07/12/23 06:24:59 PM,29.252,
5497,07/12/23 06:39:59 PM,29.152,
5498,07/12/23 06:54:59 PM,29.053,
5499,07/12/23 07:09:59 PM,29.053,
5500,07/12/23 07:24:59 PM,29.053,
5501,07/12/23 07:39:59 PM,29.152,
5502,07/12/23 07:54:59 PM,29.053,
5503,07/12/23 08:09:59 PM,29.053,
5504,07/12/23 08:24:59 PM,29.152,
5505,07/12/23 08:39:59 PM,29.152,
5506,07/12/23 08:54:59 PM,29.152,
5507,07/12/23 09:09:59 PM,29.053,
5508,07/12/23 09:24:59 PM,29.152,
5509,07/12/23 09:39:59 PM,29.152,
5510,07/12/23 09:54:59 PM,29.053,
5511,07/12/23 10:09:59 PM,29.053,
5512,07/12/23 10:24:59 PM,29.053,
5513,07/12/23 10:39:59 PM,29.053,
5514,07/12/23 10:54:59 PM,29.152,
5515,07/12/23 11:09:59 PM,29.053,
5516,07/12/23 11:24:59 PM,29.252,
5517,07/12/23 11:39:59 PM,29.352,
5518,07/12/23 11:54:59 PM,29.452,
5519,07/13/23 12:09:59 AM,29.552,
5520,07/13/23 12:24:59 AM,29.652,
5521,07/13/23 12:39:59 AM,29.652,
5522,07/13/23 12:54:59 AM,29.752,
5523,07/13/23 01:09:59 AM,29.953,
5524,07/13/23 01:24:59 AM,30.356,
5525,07/13/23 01:39:59 AM,30.356,
5526,07/13/23 01:54:59 AM,30.255,
5527,07/13/23 02:09:59 AM,30.255,
5528,07/13/23 02:24:59 AM,30.154,
5529,07/13/23 02:39:59 AM,30.255,
5530,07/13/23 02:54:59 AM,30.054,
5531,07/13/23 03:09:59 AM,29.953,
5532,07/13/23 03:24:59 AM,30.054,
5533,07/13/23 03:39:59 AM,30.054,
5534,07/13/23 03:54:59 AM,30.054,
5535,07/13/23 04:09:59 AM,30.054,
5536,07/13/23 04:24:59 AM,29.652,
5537,07/13/23 04:39:59 AM,29.953,
5538,07/13/23 04:54:59 AM,30.054,
5539,07/13/23 05:09:59 AM,29.853,
5540,07/13/23 05:24:59 AM,29.652,
5541,07/13/23 05:39:59 AM,29.552,
5542,07/13/23 05:54:59 AM,29.452,
5543,07/13/23 06:09:59 AM,29.452,
5544,07/13/23 06:24:59 AM,29.352,
5545,07/13/23 06:39:59 AM,29.352,
5546,07/13/23 06:54:59 AM,29.352,
5547,07/13/23 07:09:59 AM,29.452,
5548,07/13/23 07:24:59 AM,29.452,
5549,07/13/23 07:39:59 AM,29.552,
5550,07/13/23 07:54:59 AM,29.552,
5551,07/13/23 08:09:59 AM,29.652,
5552,07/13/23 08:24:59 AM,29.853,
5553,07/13/23 08:39:59 AM,29.953,
5554,07/13/23 08:54:59 AM,30.054,
5555,07/13/23 09:09:59 AM,30.054,
5556,07/13/23 09:24:59 AM,30.255,
5557,07/13/23 09:39:59 AM,30.255,
5558,07/13/23 09:54:59 AM,30.255,
5559,07/13/23 10:09:59 AM,30.154,
5560,07/13/23 10:24:59 AM,30.154,
5561,07/13/23 10:39:59 AM,29.953,
5562,07/13/23 10:54:59 AM,29.853,
5563,07/13/23 11:09:59 AM,29.853,
5564,07/13/23 11:24:59 AM,29.752,
5565,07/13/23 11:39:59 AM,29.652,
5566,07/13/23 11:54:59 AM,29.652,
5567,07/13/23 12:09:59 PM,29.452,
5568,07/13/23 12:24:59 PM,29.652,
5569,07/13/23 12:39:59 PM,29.853,
5570,07/13/23 12:54:59 PM,29.953,
5571,07/13/23 01:09:59 PM,29.953,
5572,07/13/23 01:24:59 PM,30.054,
5573,07/13/23 01:39:59 PM,30.054,
5574,07/13/23 01:54:59 PM,30.054,
5575,07/13/23 02:09:59 PM,30.255,
5576,07/13/23 02:24:59 PM,30.255,
5577,07/13/23 02:39:59 PM,30.356,
5578,07/13/23 02:54:59 PM,30.255,
5579,07/13/23 03:09:59 PM,30.255,
5580,07/13/23 03:24:59 PM,30.154,
5581,07/13/23 03:39:59 PM,30.154,
5582,07/13/23 03:54:59 PM,30.356,
5583,07/13/23 04:09:59 PM,30.356,
5584,07/13/23 04:24:59 PM,30.255,
5585,07/13/23 04:39:59 PM,30.255,
5586,07/13/23 04:54:59 PM,30.255,
5587,07/13/23 05:09:59 PM,30.154,
5588,07/13/23 05:24:59 PM,30.255,
5589,07/13/23 05:39:59 PM,30.154,
5590,07/13/23 05:54:59 PM,30.154,
5591,07/13/23 06:09:59 PM,30.255,
5592,07/13/23 06:24:59 PM,30.154,
5593,07/13/23 06:39:59 PM,30.054,
5594,07/13/23 06:54:59 PM,29.853,
5595,07/13/23 07:09:59 PM,29.752,
5596,07/13/23 07:24:59 PM,29.853,
5597,07/13/23 07:39:59 PM,29.853,
5598,07/13/23 07:54:59 PM,29.752,
5599,07/13/23 08:09:59 PM,29.752,
5600,07/13/23 08:24:59 PM,29.752,
5601,07/13/23 08:39:59 PM,29.752,
5602,07/13/23 08:54:59 PM,29.752,
5603,07/13/23 09:09:59 PM,29.853,
5604,07/13/23 09:24:59 PM,29.853,
5605,07/13/23 09:39:59 PM,29.953,
5606,07/13/23 09:54:59 PM,29.953,
5607,07/13/23 10:09:59 PM,29.752,
5608,07/13/23 10:24:59 PM,29.652,
5609,07/13/23 10:39:59 PM,29.652,
5610,07/13/23 10:54:59 PM,29.652,
5611,07/13/23 11:09:59 PM,29.552,
5612,07/13/23 11:24:59 PM,29.352,
5613,07/13/23 11:39:59 PM,29.152,
5614,07/13/23 11:54:59 PM,29.152,
5615,07/14/23 12:09:59 AM,29.252,
5616,07/14/23 12:24:59 AM,29.152,
5617,07/14/23 12:39:59 AM,29.152,
5618,07/14/23 12:54:59 AM,29.053,
5619,07/14/23 01:09:59 AM,29.252,
5620,07/14/23 01:24:59 AM,29.352,
5621,07/14/23 01:39:59 AM,29.452,
5622,07/14/23 01:54:59 AM,29.652,
5623,07/14/23 02:09:59 AM,29.752,
5624,07/14/23 02:24:59 AM,29.853,
5625,07/14/23 02:39:59 AM,29.853,
5626,07/14/23 02:54:59 AM,29.853,
5627,07/14/23 03:09:59 AM,29.752,
5628,07/14/23 03:24:59 AM,29.652,
5629,07/14/23 03:39:59 AM,29.452,
5630,07/14/23 03:54:59 AM,29.252,
5631,07/14/23 04:09:59 AM,29.053,
5632,07/14/23 04:24:59 AM,29.053,
5633,07/14/23 04:39:59 AM,29.352,
5634,07/14/23 04:54:59 AM,29.552,
5635,07/14/23 05:09:59 AM,29.652,
5636,07/14/23 05:24:59 AM,29.752,
5637,07/14/23 05:39:59 AM,29.752,
5638,07/14/23 05:54:59 AM,29.752,
5639,07/14/23 06:09:59 AM,29.752,
5640,07/14/23 06:24:59 AM,29.752,
5641,07/14/23 06:39:59 AM,29.652,
5642,07/14/23 06:54:59 AM,29.853,
5643,07/14/23 07:09:59 AM,29.752,
5644,07/14/23 07:24:59 AM,29.752,
5645,07/14/23 07:39:59 AM,29.552,
5646,07/14/23 07:54:59 AM,29.652,
5647,07/14/23 08:09:59 AM,29.652,
5648,07/14/23 08:24:59 AM,29.452,
5649,07/14/23 08:39:59 AM,29.552,
5650,07/14/23 08:54:59 AM,29.452,
5651,07/14/23 09:09:59 AM,29.352,
5652,07/14/23 09:24:59 AM,29.352,
5653,07/14/23 09:39:59 AM,29.352,
5654,07/14/23 09:54:59 AM,29.352,
5655,07/14/23 10:09:59 AM,29.252,
5656,07/14/23 10:24:59 AM,29.352,
5657,07/14/23 10:39:59 AM,29.352,
5658,07/14/23 10:54:59 AM,29.452,
5659,07/14/23 11:09:59 AM,29.452,
5660,07/14/23 11:24:59 AM,29.452,
5661,07/14/23 11:39:59 AM,29.252,
5662,07/14/23 11:54:59 AM,29.452,
5663,07/14/23 12:09:59 PM,29.452,
5664,07/14/23 12:24:59 PM,29.452,
5665,07/14/23 12:39:59 PM,29.552,
5666,07/14/23 12:54:59 PM,29.452,
5667,07/14/23 01:09:59 PM,29.552,
5668,07/14/23 01:24:59 PM,29.452,
5669,07/14/23 01:39:59 PM,29.853,
5670,07/14/23 01:54:59 PM,30.054,
5671,07/14/23 02:09:59 PM,29.853,
5672,07/14/23 02:24:59 PM,29.652,
5673,07/14/23 02:39:59 PM,29.252,
5674,07/14/23 02:54:59 PM,29.152,
5675,07/14/23 03:09:59 PM,29.053,
5676,07/14/23 03:24:59 PM,29.053,
5677,07/14/23 03:39:59 PM,29.053,
5678,07/14/23 03:54:59 PM,28.953,
5679,07/14/23 04:09:59 PM,28.357,
5680,07/14/23 04:24:59 PM,28.655,
5681,07/14/23 04:39:59 PM,28.655,
5682,07/14/23 04:54:59 PM,28.754,
5683,07/14/23 05:09:59 PM,28.853,
5684,07/14/23 05:24:59 PM,28.853,
5685,07/14/23 05:39:59 PM,28.953,
5686,07/14/23 05:54:59 PM,29.053,
5687,07/14/23 06:09:59 PM,29.053,
5688,07/14/23 06:24:59 PM,29.152,
5689,07/14/23 06:39:59 PM,28.953,
5690,07/14/23 06:54:59 PM,28.953,
5691,07/14/23 07:09:59 PM,29.053,
5692,07/14/23 07:24:59 PM,29.152,
5693,07/14/23 07:39:59 PM,29.053,
5694,07/14/23 07:54:59 PM,29.053,
5695,07/14/23 08:09:59 PM,29.053,
5696,07/14/23 08:24:59 PM,29.152,
5697,07/14/23 08:39:59 PM,29.152,
5698,07/14/23 08:54:59 PM,29.152,
5699,07/14/23 09:09:59 PM,29.152,
5700,07/14/23 09:24:59 PM,29.152,
5701,07/14/23 09:39:59 PM,29.152,
5702,07/14/23 09:54:59 PM,29.152,
5703,07/14/23 10:09:59 PM,29.152,
5704,07/14/23 10:24:59 PM,29.152,
5705,07/14/23 10:39:59 PM,29.252,
5706,07/14/23 10:54:59 PM,29.252,
5707,07/14/23 11:09:59 PM,29.352,
5708,07/14/23 11:24:59 PM,29.352,
5709,07/14/23 11:39:59 PM,29.352,
5710,07/14/23 11:54:59 PM,29.252,
5711,07/15/23 12:09:59 AM,29.352,
5712,07/15/23 12:24:59 AM,29.352,
5713,07/15/23 12:39:59 AM,29.452,
5714,07/15/23 12:54:59 AM,29.452,
5715,07/15/23 01:09:59 AM,29.352,
5716,07/15/23 01:24:59 AM,29.252,
5717,07/15/23 01:39:59 AM,29.352,
5718,07/15/23 01:54:59 AM,29.352,
5719,07/15/23 02:09:59 AM,29.252,
5720,07/15/23 02:24:59 AM,29.352,
5721,07/15/23 02:39:59 AM,29.352,
5722,07/15/23 02:54:59 AM,29.352,
5723,07/15/23 03:09:59 AM,29.252,
5724,07/15/23 03:24:59 AM,29.152,
5725,07/15/23 03:39:59 AM,29.053,
5726,07/15/23 03:54:59 AM,29.053,
5727,07/15/23 04:09:59 AM,29.352,
5728,07/15/23 04:24:59 AM,29.552,
5729,07/15/23 04:39:59 AM,29.352,
5730,07/15/23 04:54:59 AM,29.352,
5731,07/15/23 05:09:59 AM,29.152,
5732,07/15/23 05:24:59 AM,29.152,
5733,07/15/23 05:39:59 AM,29.152,
5734,07/15/23 05:54:59 AM,29.252,
5735,07/15/23 06:09:59 AM,29.152,
5736,07/15/23 06:24:59 AM,29.152,
5737,07/15/23 06:39:59 AM,29.152,
5738,07/15/23 06:54:59 AM,29.152,
5739,07/15/23 07:09:59 AM,29.152,
5740,07/15/23 07:24:59 AM,29.152,
5741,07/15/23 07:39:59 AM,29.152,
5742,07/15/23 07:54:59 AM,29.152,
5743,07/15/23 08:09:59 AM,29.152,
5744,07/15/23 08:24:59 AM,29.152,
5745,07/15/23 08:39:59 AM,29.152,
5746,07/15/23 08:54:59 AM,29.152,
5747,07/15/23 09:09:59 AM,29.152,
5748,07/15/23 09:24:59 AM,29.053,
5749,07/15/23 09:39:59 AM,29.053,
5750,07/15/23 09:54:59 AM,29.252,
5751,07/15/23 10:09:59 AM,29.352,
5752,07/15/23 10:24:59 AM,29.252,
5753,07/15/23 10:39:59 AM,29.452,
5754,07/15/23 10:54:59 AM,29.352,
5755,07/15/23 11:09:59 AM,29.452,
5756,07/15/23 11:24:59 AM,29.452,
5757,07/15/23 11:39:59 AM,29.452,
5758,07/15/23 11:54:59 AM,29.452,
5759,07/15/23 12:09:59 PM,29.452,
5760,07/15/23 12:24:59 PM,29.452,
5761,07/15/23 12:39:59 PM,29.352,
5762,07/15/23 12:54:59 PM,29.352,
5763,07/15/23 01:09:59 PM,29.252,
5764,07/15/23 01:24:59 PM,29.252,
5765,07/15/23 01:39:59 PM,29.252,
5766,07/15/23 01:54:59 PM,29.252,
5767,07/15/23 02:09:59 PM,29.252,
5768,07/15/23 02:24:59 PM,29.152,
5769,07/15/23 02:39:59 PM,29.252,
5770,07/15/23 02:54:59 PM,29.152,
5771,07/15/23 03:09:59 PM,29.152,
5772,07/15/23 03:24:59 PM,29.152,
5773,07/15/23 03:39:59 PM,29.053,
5774,07/15/23 03:54:59 PM,29.053,
5775,07/15/23 04:09:59 PM,29.053,
5776,07/15/23 04:24:59 PM,29.053,
5777,07/15/23 04:39:59 PM,29.152,
5778,07/15/23 04:54:59 PM,28.953,
5779,07/15/23 05:09:59 PM,28.953,
5780,07/15/23 05:24:59 PM,28.953,
5781,07/15/23 05:39:59 PM,28.953,
5782,07/15/23 05:54:59 PM,28.953,
5783,07/15/23 06:09:59 PM,28.853,
5784,07/15/23 06:24:59 PM,28.853,
5785,07/15/23 06:39:59 PM,28.853,
5786,07/15/23 06:54:59 PM,28.853,
5787,07/15/23 07:09:59 PM,28.853,
5788,07/15/23 07:24:59 PM,28.953,
5789,07/15/23 07:39:59 PM,28.953,
5790,07/15/23 07:54:59 PM,28.953,
5791,07/15/23 08:09:59 PM,28.953,
5792,07/15/23 08:24:59 PM,29.053,
5793,07/15/23 08:39:59 PM,29.053,
5794,07/15/23 08:54:59 PM,28.953,
5795,07/15/23 09:09:59 PM,29.053,
5796,07/15/23 09:24:59 PM,28.853,
5797,07/15/23 09:39:59 PM,28.853,
5798,07/15/23 09:54:59 PM,28.953,
5799,07/15/23 10:09:59 PM,28.953,
5800,07/15/23 10:24:59 PM,28.953,
5801,07/15/23 10:39:59 PM,29.053,
5802,07/15/23 10:54:59 PM,29.152,
5803,07/15/23 11:09:59 PM,29.152,
5804,07/15/23 11:24:59 PM,29.252,
5805,07/15/23 11:39:59 PM,29.252,
5806,07/15/23 11:54:59 PM,29.252,
5807,07/16/23 12:09:59 AM,28.953,
5808,07/16/23 12:24:59 AM,28.953,
5809,07/16/23 12:39:59 AM,28.754,
