"Plot Title: 21744379"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 21744379, SEN S/N: 21744379, LBL: D)","Coupler Attached (LGR S/N: 21744379)","Host Connected (LGR S/N: 21744379)","Stopped (LGR S/N: 21744379)","End Of File (LGR S/N: 21744379)"
9387,08/22/23 07:10:00 AM,27.370,,,,
9388,08/22/23 07:25:00 AM,27.370,,,,
9389,08/22/23 07:40:00 AM,27.370,,,,
9390,08/22/23 07:55:00 AM,27.370,,,,
9391,08/22/23 08:10:00 AM,27.370,,,,
9392,08/22/23 08:25:00 AM,27.370,,,,
9393,08/22/23 08:40:00 AM,27.370,,,,
9394,08/22/23 08:55:00 AM,27.370,,,,
9395,08/22/23 09:10:00 AM,27.370,,,,
9396,08/22/23 09:25:00 AM,27.370,,,,
9397,08/22/23 09:40:00 AM,27.370,,,,
9398,08/22/23 09:55:00 AM,27.370,,,,
9399,08/22/23 10:10:00 AM,27.370,,,,
9400,08/22/23 10:25:00 AM,27.468,,,,
9401,08/22/23 10:40:00 AM,27.370,,,,
9402,08/22/23 10:55:00 AM,27.370,,,,
9403,08/22/23 11:10:00 AM,27.468,,,,
9404,08/22/23 11:25:00 AM,27.468,,,,
9405,08/22/23 11:40:00 AM,27.468,,,,
9406,08/22/23 11:55:00 AM,27.468,,,,
9407,08/22/23 12:10:00 PM,27.468,,,,
9408,08/22/23 12:25:00 PM,27.468,,,,
9409,08/22/23 12:40:00 PM,27.862,,,,
9410,08/22/23 12:55:00 PM,27.370,,,,
9411,08/22/23 01:10:00 PM,27.272,,,,
9412,08/22/23 01:25:00 PM,27.370,,,,
9413,08/22/23 01:40:00 PM,27.468,,,,
9414,08/22/23 01:55:00 PM,27.468,,,,
9415,08/22/23 02:10:00 PM,27.173,,,,
9416,08/22/23 02:25:00 PM,27.075,,,,
9417,08/22/23 02:40:00 PM,26.977,,,,
9418,08/22/23 02:55:00 PM,26.977,,,,
9419,08/22/23 03:10:00 PM,26.977,,,,
9420,08/22/23 03:25:00 PM,26.977,,,,
9421,08/22/23 03:40:00 PM,26.977,,,,
9422,08/22/23 03:55:00 PM,27.075,,,,
9423,08/22/23 04:10:00 PM,27.075,,,,
9424,08/22/23 04:25:00 PM,27.075,,,,
9425,08/22/23 04:40:00 PM,27.075,,,,
9426,08/22/23 04:55:00 PM,27.075,,,,
9427,08/22/23 05:10:00 PM,27.075,,,,
9428,08/22/23 05:25:00 PM,27.075,,,,
9429,08/22/23 05:40:00 PM,27.075,,,,
9430,08/22/23 05:55:00 PM,27.075,,,,
9431,08/22/23 06:10:00 PM,27.075,,,,
9432,08/22/23 06:25:00 PM,26.977,,,,
9433,08/22/23 06:40:00 PM,26.977,,,,
9434,08/22/23 06:55:00 PM,26.977,,,,
9435,08/22/23 07:10:00 PM,26.977,,,,
9436,08/22/23 07:25:00 PM,26.977,,,,
9437,08/22/23 07:40:00 PM,26.977,,,,
9438,08/22/23 07:55:00 PM,26.977,,,,
9439,08/22/23 08:10:00 PM,26.879,,,,
9440,08/22/23 08:25:00 PM,26.879,,,,
9441,08/22/23 08:40:00 PM,26.879,,,,
9442,08/22/23 08:55:00 PM,26.879,,,,
9443,08/22/23 09:10:00 PM,26.879,,,,
9444,08/22/23 09:25:00 PM,26.879,,,,
9445,08/22/23 09:40:00 PM,26.781,,,,
9446,08/22/23 09:55:00 PM,26.781,,,,
9447,08/22/23 10:10:00 PM,26.781,,,,
9448,08/22/23 10:25:00 PM,26.781,,,,
9449,08/22/23 10:40:00 PM,26.781,,,,
9450,08/22/23 10:55:00 PM,26.781,,,,
9451,08/22/23 11:10:00 PM,26.781,,,,
9452,08/22/23 11:25:00 PM,26.781,,,,
9453,08/22/23 11:40:00 PM,26.781,,,,
9454,08/22/23 11:55:00 PM,26.781,,,,
9455,08/23/23 12:10:00 AM,26.781,,,,
9456,08/23/23 12:25:00 AM,26.781,,,,
9457,08/23/23 12:40:00 AM,26.683,,,,
9458,08/23/23 12:55:00 AM,26.683,,,,
9459,08/23/23 01:10:00 AM,26.683,,,,
9460,08/23/23 01:25:00 AM,26.683,,,,
9461,08/23/23 01:40:00 AM,26.683,,,,
9462,08/23/23 01:55:00 AM,26.683,,,,
9463,08/23/23 02:10:00 AM,26.683,,,,
9464,08/23/23 02:25:00 AM,26.683,,,,
9465,08/23/23 02:40:00 AM,26.683,,,,
9466,08/23/23 02:55:00 AM,26.781,,,,
9467,08/23/23 03:10:00 AM,26.781,,,,
9468,08/23/23 03:25:00 AM,26.781,,,,
9469,08/23/23 03:40:00 AM,26.781,,,,
9470,08/23/23 03:55:00 AM,26.781,,,,
9471,08/23/23 04:10:00 AM,26.781,,,,
9472,08/23/23 04:25:00 AM,26.781,,,,
9473,08/23/23 04:40:00 AM,26.879,,,,
9474,08/23/23 04:55:00 AM,26.879,,,,
9475,08/23/23 05:10:00 AM,26.879,,,,
9476,08/23/23 05:25:00 AM,26.879,,,,
9477,08/23/23 05:40:00 AM,26.879,,,,
9478,08/23/23 05:55:00 AM,26.879,,,,
9479,08/23/23 06:10:00 AM,26.977,,,,
9480,08/23/23 06:25:00 AM,26.977,,,,
9481,08/23/23 06:40:00 AM,26.977,,,,
9482,08/23/23 06:55:00 AM,26.977,,,,
9483,08/23/23 07:10:00 AM,26.977,,,,
9484,08/23/23 07:25:00 AM,26.977,,,,
9485,08/23/23 07:40:00 AM,27.075,,,,
9486,08/23/23 07:55:00 AM,27.075,,,,
9487,08/23/23 08:10:00 AM,27.075,,,,
9488,08/23/23 08:25:00 AM,27.075,,,,
9489,08/23/23 08:40:00 AM,27.075,,,,
9490,08/23/23 08:55:00 AM,27.075,,,,
9491,08/23/23 09:10:00 AM,27.075,,,,
9492,08/23/23 09:25:00 AM,27.173,,,,
9493,08/23/23 09:40:00 AM,27.173,,,,
9494,08/23/23 09:55:00 AM,27.075,,,,
9495,08/23/23 10:10:00 AM,27.075,,,,
9496,08/23/23 10:25:00 AM,27.075,,,,
9497,08/23/23 10:40:00 AM,27.075,,,,
9498,08/23/23 10:55:00 AM,27.075,,,,
9499,08/23/23 11:10:00 AM,27.075,,,,
9500,08/23/23 11:25:00 AM,27.075,,,,
9501,08/23/23 11:40:00 AM,27.075,,,,
9502,08/23/23 11:55:00 AM,27.173,,,,
9503,08/23/23 12:10:00 PM,27.173,,,,
9504,08/23/23 12:25:00 PM,27.173,,,,
9505,08/23/23 12:40:00 PM,27.173,,,,
9506,08/23/23 12:55:00 PM,27.173,,,,
9507,08/23/23 01:10:00 PM,27.173,,,,
9508,08/23/23 01:25:00 PM,27.173,,,,
9509,08/23/23 01:40:00 PM,27.173,,,,
9510,08/23/23 01:55:00 PM,27.173,,,,
9511,08/23/23 02:10:00 PM,27.075,,,,
9512,08/23/23 02:25:00 PM,27.173,,,,
9513,08/23/23 02:40:00 PM,27.075,,,,
9514,08/23/23 02:55:00 PM,27.075,,,,
9515,08/23/23 03:10:00 PM,27.075,,,,
9516,08/23/23 03:25:00 PM,27.075,,,,
9517,08/23/23 03:40:00 PM,27.173,,,,
9518,08/23/23 03:55:00 PM,27.075,,,,
9519,08/23/23 04:10:00 PM,27.075,,,,
9520,08/23/23 04:25:00 PM,27.075,,,,
9521,08/23/23 04:40:00 PM,27.075,,,,
9522,08/23/23 04:55:00 PM,27.075,,,,
9523,08/23/23 05:10:00 PM,26.977,,,,
9524,08/23/23 05:25:00 PM,26.977,,,,
9525,08/23/23 05:40:00 PM,26.977,,,,
9526,08/23/23 05:55:00 PM,26.879,,,,
9527,08/23/23 06:10:00 PM,26.879,,,,
9528,08/23/23 06:25:00 PM,26.879,,,,
9529,08/23/23 06:40:00 PM,26.879,,,,
9530,08/23/23 06:55:00 PM,26.879,,,,
9531,08/23/23 07:10:00 PM,26.879,,,,
9532,08/23/23 07:25:00 PM,26.879,,,,
9533,08/23/23 07:40:00 PM,26.879,,,,
9534,08/23/23 07:55:00 PM,26.879,,,,
9535,08/23/23 08:10:00 PM,26.879,,,,
9536,08/23/23 08:25:00 PM,26.977,,,,
9537,08/23/23 08:40:00 PM,26.977,,,,
9538,08/23/23 08:55:00 PM,26.977,,,,
9539,08/23/23 09:10:00 PM,27.075,,,,
9540,08/23/23 09:25:00 PM,27.173,,,,
9541,08/23/23 09:40:00 PM,27.075,,,,
9542,08/23/23 09:55:00 PM,27.075,,,,
9543,08/23/23 10:10:00 PM,27.075,,,,
9544,08/23/23 10:25:00 PM,27.075,,,,
9545,08/23/23 10:40:00 PM,26.977,,,,
9546,08/23/23 10:55:00 PM,26.977,,,,
9547,08/23/23 11:10:00 PM,27.075,,,,
9548,08/23/23 11:25:00 PM,27.370,,,,
9549,08/23/23 11:40:00 PM,27.764,,,,
9550,08/23/23 11:55:00 PM,27.961,,,,
9551,08/24/23 12:10:00 AM,28.159,,,,
9552,08/24/23 12:25:00 AM,28.357,,,,
9553,08/24/23 12:40:00 AM,28.357,,,,
9554,08/24/23 12:55:00 AM,28.159,,,,
9555,08/24/23 01:10:00 AM,27.961,,,,
9556,08/24/23 01:25:00 AM,27.862,,,,
9557,08/24/23 01:40:00 AM,27.764,,,,
9558,08/24/23 01:55:00 AM,27.665,,,,
9559,08/24/23 02:10:00 AM,27.567,,,,
9560,08/24/23 02:25:00 AM,27.468,,,,
9561,08/24/23 02:40:00 AM,27.468,,,,
9562,08/24/23 02:55:00 AM,27.370,,,,
9563,08/24/23 03:10:00 AM,27.370,,,,
9564,08/24/23 03:25:00 AM,27.272,,,,
9565,08/24/23 03:40:00 AM,27.272,,,,
9566,08/24/23 03:55:00 AM,27.272,,,,
9567,08/24/23 04:10:00 AM,27.272,,,,
9568,08/24/23 04:25:00 AM,27.173,,,,
9569,08/24/23 04:40:00 AM,27.173,,,,
9570,08/24/23 04:55:00 AM,27.173,,,,
9571,08/24/23 05:10:00 AM,27.173,,,,
9572,08/24/23 05:25:00 AM,27.075,,,,
9573,08/24/23 05:40:00 AM,27.075,,,,
9574,08/24/23 05:55:00 AM,27.075,,,,
9575,08/24/23 06:10:00 AM,27.075,,,,
9576,08/24/23 06:25:00 AM,27.075,,,,
9577,08/24/23 06:40:00 AM,27.075,,,,
9578,08/24/23 06:55:00 AM,27.075,,,,
9579,08/24/23 07:10:00 AM,27.075,,,,
9580,08/24/23 07:25:00 AM,27.075,,,,
9581,08/24/23 07:40:00 AM,27.075,,,,
9582,08/24/23 07:55:00 AM,27.075,,,,
9583,08/24/23 08:10:00 AM,27.075,,,,
9584,08/24/23 08:25:00 AM,27.173,,,,
9585,08/24/23 08:40:00 AM,27.173,,,,
9586,08/24/23 08:55:00 AM,27.075,,,,
9587,08/24/23 09:10:00 AM,27.075,,,,
9588,08/24/23 09:25:00 AM,27.075,,,,
9589,08/24/23 09:40:00 AM,27.075,,,,
9590,08/24/23 09:55:00 AM,27.075,,,,
9591,08/24/23 10:10:00 AM,27.075,,,,
9592,08/24/23 10:25:00 AM,27.075,,,,
9593,08/24/23 10:40:00 AM,27.075,,,,
9594,08/24/23 10:55:00 AM,27.075,,,,
9595,08/24/23 11:10:00 AM,27.075,,,,
9596,08/24/23 11:25:00 AM,27.075,,,,
9597,08/24/23 11:40:00 AM,27.075,,,,
9598,08/24/23 11:55:00 AM,27.075,,,,
9599,08/24/23 12:10:00 PM,27.075,,,,
9600,08/24/23 12:25:00 PM,27.075,,,,
9601,08/24/23 12:40:00 PM,27.075,,,,
9602,08/24/23 12:55:00 PM,27.075,,,,
9603,08/24/23 01:10:00 PM,27.075,,,,
9604,08/24/23 01:25:00 PM,27.075,,,,
9605,08/24/23 01:40:00 PM,27.075,,,,
9606,08/24/23 01:55:00 PM,27.075,,,,
9607,08/24/23 02:10:00 PM,27.075,,,,
9608,08/24/23 02:25:00 PM,27.075,,,,
9609,08/24/23 02:40:00 PM,27.075,,,,
9610,08/24/23 02:55:00 PM,27.075,,,,
9611,08/24/23 03:10:00 PM,27.075,,,,
9612,08/24/23 03:25:00 PM,27.075,,,,
9613,08/24/23 03:40:00 PM,27.075,,,,
9614,08/24/23 03:55:00 PM,27.075,,,,
9615,08/24/23 04:10:00 PM,27.075,,,,
9616,08/24/23 04:25:00 PM,27.075,,,,
9617,08/24/23 04:40:00 PM,27.075,,,,
9618,08/24/23 04:55:00 PM,27.075,,,,
9619,08/24/23 05:10:00 PM,27.075,,,,
9620,08/24/23 05:25:00 PM,26.977,,,,
9621,08/24/23 05:40:00 PM,26.977,,,,
9622,08/24/23 05:55:00 PM,26.977,,,,
9623,08/24/23 06:10:00 PM,26.977,,,,
9624,08/24/23 06:25:00 PM,26.977,,,,
9625,08/24/23 06:40:00 PM,27.075,,,,
9626,08/24/23 06:55:00 PM,27.075,,,,
9627,08/24/23 07:10:00 PM,27.075,,,,
9628,08/24/23 07:25:00 PM,26.977,,,,
9629,08/24/23 07:40:00 PM,26.977,,,,
9630,08/24/23 07:55:00 PM,26.977,,,,
9631,08/24/23 08:10:00 PM,26.977,,,,
9632,08/24/23 08:25:00 PM,26.977,,,,
9633,08/24/23 08:40:00 PM,26.879,,,,
9634,08/24/23 08:55:00 PM,26.879,,,,
9635,08/24/23 09:10:00 PM,26.879,,,,
9636,08/24/23 09:25:00 PM,26.977,,,,
9637,08/24/23 09:40:00 PM,26.879,,,,
9638,08/24/23 09:55:00 PM,26.879,,,,
9639,08/24/23 10:10:00 PM,26.879,,,,
9640,08/24/23 10:25:00 PM,26.879,,,,
9641,08/24/23 10:40:00 PM,26.879,,,,
9642,08/24/23 10:55:00 PM,26.879,,,,
9643,08/24/23 11:10:00 PM,26.879,,,,
9644,08/24/23 11:25:00 PM,26.879,,,,
9645,08/24/23 11:40:00 PM,26.879,,,,
9646,08/24/23 11:55:00 PM,26.879,,,,
9647,08/25/23 12:10:00 AM,26.879,,,,
9648,08/25/23 12:25:00 AM,26.879,,,,
9649,08/25/23 12:40:00 AM,26.879,,,,
9650,08/25/23 12:55:00 AM,26.879,,,,
9651,08/25/23 01:10:00 AM,26.879,,,,
9652,08/25/23 01:25:00 AM,26.781,,,,
9653,08/25/23 01:40:00 AM,26.781,,,,
9654,08/25/23 01:55:00 AM,26.781,,,,
9655,08/25/23 02:10:00 AM,26.781,,,,
9656,08/25/23 02:25:00 AM,26.781,,,,
9657,08/25/23 02:40:00 AM,26.781,,,,
9658,08/25/23 02:55:00 AM,26.781,,,,
9659,08/25/23 03:10:00 AM,26.781,,,,
9660,08/25/23 03:25:00 AM,26.781,,,,
9661,08/25/23 03:40:00 AM,26.781,,,,
9662,08/25/23 03:55:00 AM,26.781,,,,
9663,08/25/23 04:10:00 AM,26.781,,,,
9664,08/25/23 04:25:00 AM,26.781,,,,
9665,08/25/23 04:40:00 AM,26.781,,,,
9666,08/25/23 04:55:00 AM,26.879,,,,
9667,08/25/23 05:10:00 AM,26.781,,,,
9668,08/25/23 05:25:00 AM,26.879,,,,
9669,08/25/23 05:40:00 AM,26.879,,,,
9670,08/25/23 05:55:00 AM,26.781,,,,
9671,08/25/23 06:10:00 AM,26.879,,,,
9672,08/25/23 06:25:00 AM,26.781,,,,
9673,08/25/23 06:40:00 AM,26.781,,,,
9674,08/25/23 06:55:00 AM,26.879,,,,
9675,08/25/23 07:10:00 AM,26.781,,,,
9676,08/25/23 07:25:00 AM,26.879,,,,
9677,08/25/23 07:40:00 AM,26.879,,,,
9678,08/25/23 07:55:00 AM,26.781,,,,
9679,08/25/23 08:10:00 AM,26.879,,,,
9680,08/25/23 08:25:00 AM,26.879,,,,
9681,08/25/23 08:40:00 AM,26.879,,,,
9682,08/25/23 08:55:00 AM,26.879,,,,
9683,08/25/23 09:10:00 AM,26.879,,,,
9684,08/25/23 09:25:00 AM,26.879,,,,
9685,08/25/23 09:40:00 AM,26.879,,,,
9686,08/25/23 09:55:00 AM,26.879,,,,
9687,08/25/23 10:10:00 AM,26.879,,,,
9688,08/25/23 10:25:00 AM,26.879,,,,
9689,08/25/23 10:40:00 AM,26.879,,,,
9690,08/25/23 10:55:00 AM,26.879,,,,
9691,08/25/23 11:10:00 AM,26.879,,,,
9692,08/25/23 11:25:00 AM,26.879,,,,
9693,08/25/23 11:40:00 AM,26.879,,,,
9694,08/25/23 11:55:00 AM,26.879,,,,
9695,08/25/23 12:10:00 PM,26.879,,,,
9696,08/25/23 12:25:00 PM,26.683,,,,
9697,08/25/23 12:40:00 PM,26.683,,,,
9698,08/25/23 12:55:00 PM,26.781,,,,
9699,08/25/23 01:10:00 PM,26.781,,,,
9700,08/25/23 01:25:00 PM,26.781,,,,
9701,08/25/23 01:40:00 PM,26.879,,,,
9702,08/25/23 01:55:00 PM,26.879,,,,
9703,08/25/23 02:10:00 PM,26.977,,,,
9704,08/25/23 02:25:00 PM,26.977,,,,
9705,08/25/23 02:40:00 PM,27.075,,,,
9706,08/25/23 02:55:00 PM,27.075,,,,
9707,08/25/23 03:10:00 PM,27.075,,,,
9708,08/25/23 03:25:00 PM,27.075,,,,
9709,08/25/23 03:40:00 PM,27.075,,,,
9710,08/25/23 03:55:00 PM,27.075,,,,
9711,08/25/23 04:10:00 PM,27.075,,,,
9712,08/25/23 04:25:00 PM,27.075,,,,
9713,08/25/23 04:40:00 PM,27.075,,,,
9714,08/25/23 04:55:00 PM,27.075,,,,
9715,08/25/23 05:10:00 PM,27.075,,,,
9716,08/25/23 05:25:00 PM,27.075,,,,
9717,08/25/23 05:40:00 PM,27.075,,,,
9718,08/25/23 05:55:00 PM,27.075,,,,
9719,08/25/23 06:10:00 PM,27.075,,,,
9720,08/25/23 06:25:00 PM,27.173,,,,
9721,08/25/23 06:40:00 PM,27.075,,,,
9722,08/25/23 06:55:00 PM,27.075,,,,
9723,08/25/23 07:10:00 PM,27.075,,,,
9724,08/25/23 07:25:00 PM,27.075,,,,
9725,08/25/23 07:40:00 PM,27.075,,,,
9726,08/25/23 07:55:00 PM,27.075,,,,
9727,08/25/23 08:10:00 PM,27.075,,,,
9728,08/25/23 08:25:00 PM,27.075,,,,
9729,08/25/23 08:40:00 PM,27.075,,,,
9730,08/25/23 08:55:00 PM,27.075,,,,
9731,08/25/23 09:10:00 PM,27.075,,,,
9732,08/25/23 09:25:00 PM,27.075,,,,
9733,08/25/23 09:40:00 PM,27.075,,,,
9734,08/25/23 09:55:00 PM,27.075,,,,
9735,08/25/23 10:10:00 PM,27.075,,,,
9736,08/25/23 10:25:00 PM,27.075,,,,
9737,08/25/23 10:40:00 PM,27.075,,,,
9738,08/25/23 10:55:00 PM,27.075,,,,
9739,08/25/23 11:10:00 PM,27.075,,,,
9740,08/25/23 11:25:00 PM,27.075,,,,
9741,08/25/23 11:40:00 PM,27.075,,,,
9742,08/25/23 11:55:00 PM,27.075,,,,
9743,08/26/23 12:10:00 AM,27.075,,,,
9744,08/26/23 12:25:00 AM,27.075,,,,
9745,08/26/23 12:40:00 AM,27.075,,,,
9746,08/26/23 12:55:00 AM,27.075,,,,
9747,08/26/23 01:10:00 AM,27.075,,,,
9748,08/26/23 01:25:00 AM,27.075,,,,
9749,08/26/23 01:40:00 AM,27.075,,,,
9750,08/26/23 01:55:00 AM,27.075,,,,
9751,08/26/23 02:10:00 AM,27.075,,,,
9752,08/26/23 02:25:00 AM,27.075,,,,
9753,08/26/23 02:40:00 AM,27.075,,,,
9754,08/26/23 02:55:00 AM,27.075,,,,
9755,08/26/23 03:10:00 AM,27.075,,,,
9756,08/26/23 03:25:00 AM,27.075,,,,
9757,08/26/23 03:40:00 AM,27.075,,,,
9758,08/26/23 03:55:00 AM,27.075,,,,
9759,08/26/23 04:10:00 AM,27.075,,,,
9760,08/26/23 04:25:00 AM,27.075,,,,
9761,08/26/23 04:40:00 AM,27.075,,,,
9762,08/26/23 04:55:00 AM,27.075,,,,
9763,08/26/23 05:10:00 AM,27.075,,,,
9764,08/26/23 05:25:00 AM,27.075,,,,
9765,08/26/23 05:40:00 AM,27.075,,,,
9766,08/26/23 05:55:00 AM,27.075,,,,
9767,08/26/23 06:10:00 AM,27.075,,,,
9768,08/26/23 06:25:00 AM,27.075,,,,
9769,08/26/23 06:40:00 AM,27.075,,,,
9770,08/26/23 06:55:00 AM,27.075,,,,
9771,08/26/23 07:10:00 AM,27.075,,,,
9772,08/26/23 07:25:00 AM,27.075,,,,
9773,08/26/23 07:40:00 AM,27.075,,,,
9774,08/26/23 07:55:00 AM,27.075,,,,
9775,08/26/23 08:10:00 AM,27.075,,,,
9776,08/26/23 08:25:00 AM,27.075,,,,
9777,08/26/23 08:40:00 AM,27.075,,,,
9778,08/26/23 08:55:00 AM,27.075,,,,
9779,08/26/23 09:10:00 AM,27.075,,,,
9780,08/26/23 09:25:00 AM,27.075,,,,
9781,08/26/23 09:40:00 AM,27.075,,,,
9782,08/26/23 09:55:00 AM,27.075,,,,
9783,08/26/23 10:10:00 AM,27.075,,,,
9784,08/26/23 10:25:00 AM,27.075,,,,
9785,08/26/23 10:40:00 AM,27.075,,,,
9786,08/26/23 10:55:00 AM,27.075,,,,
9787,08/26/23 11:10:00 AM,27.173,,,,
9788,08/26/23 11:25:00 AM,27.173,,,,
9789,08/26/23 11:40:00 AM,27.173,,,,
9790,08/26/23 11:55:00 AM,27.173,,,,
9791,08/26/23 12:10:00 PM,27.173,,,,
9792,08/26/23 12:25:00 PM,27.173,,,,
9793,08/26/23 12:40:00 PM,27.173,,,,
9794,08/26/23 12:55:00 PM,27.173,,,,
9795,08/26/23 01:10:00 PM,27.173,,,,
9796,08/26/23 01:25:00 PM,27.173,,,,
9797,08/26/23 01:40:00 PM,27.173,,,,
9798,08/26/23 01:55:00 PM,27.173,,,,
9799,08/26/23 02:10:00 PM,27.173,,,,
9800,08/26/23 02:25:00 PM,27.173,,,,
9801,08/26/23 02:40:00 PM,27.173,,,,
9802,08/26/23 02:55:00 PM,27.173,,,,
9803,08/26/23 03:10:00 PM,27.173,,,,
9804,08/26/23 03:25:00 PM,27.173,,,,
9805,08/26/23 03:40:00 PM,27.173,,,,
9806,08/26/23 03:55:00 PM,27.173,,,,
9807,08/26/23 04:10:00 PM,27.173,,,,
9808,08/26/23 04:25:00 PM,27.173,,,,
9809,08/26/23 04:40:00 PM,27.173,,,,
9810,08/26/23 04:55:00 PM,27.173,,,,
9811,08/26/23 05:10:00 PM,27.173,,,,
9812,08/26/23 05:25:00 PM,27.173,,,,
9813,08/26/23 05:40:00 PM,27.173,,,,
9814,08/26/23 05:55:00 PM,27.173,,,,
9815,08/26/23 06:10:00 PM,27.173,,,,
9816,08/26/23 06:25:00 PM,27.173,,,,
9817,08/26/23 06:40:00 PM,27.173,,,,
9818,08/26/23 06:55:00 PM,27.173,,,,
9819,08/26/23 07:10:00 PM,27.173,,,,
9820,08/26/23 07:25:00 PM,27.075,,,,
9821,08/26/23 07:40:00 PM,27.173,,,,
9822,08/26/23 07:55:00 PM,27.173,,,,
9823,08/26/23 08:10:00 PM,27.075,,,,
9824,08/26/23 08:25:00 PM,27.075,,,,
9825,08/26/23 08:40:00 PM,27.075,,,,
9826,08/26/23 08:55:00 PM,27.075,,,,
9827,08/26/23 09:10:00 PM,27.075,,,,
9828,08/26/23 09:25:00 PM,27.075,,,,
9829,08/26/23 09:40:00 PM,27.075,,,,
9830,08/26/23 09:55:00 PM,27.075,,,,
9831,08/26/23 10:10:00 PM,27.075,,,,
9832,08/26/23 10:25:00 PM,27.075,,,,
9833,08/26/23 10:40:00 PM,27.075,,,,
9834,08/26/23 10:55:00 PM,27.075,,,,
9835,08/26/23 11:10:00 PM,27.075,,,,
9836,08/26/23 11:25:00 PM,27.075,,,,
9837,08/26/23 11:40:00 PM,27.075,,,,
9838,08/26/23 11:55:00 PM,27.075,,,,
9839,08/27/23 12:10:00 AM,27.075,,,,
9840,08/27/23 12:25:00 AM,27.075,,,,
9841,08/27/23 12:40:00 AM,27.075,,,,
9842,08/27/23 12:55:00 AM,27.075,,,,
9843,08/27/23 01:10:00 AM,27.075,,,,
9844,08/27/23 01:25:00 AM,27.075,,,,
9845,08/27/23 01:40:00 AM,27.075,,,,
9846,08/27/23 01:55:00 AM,27.075,,,,
9847,08/27/23 02:10:00 AM,27.075,,,,
9848,08/27/23 02:25:00 AM,27.075,,,,
9849,08/27/23 02:40:00 AM,27.075,,,,
9850,08/27/23 02:55:00 AM,27.075,,,,
9851,08/27/23 03:10:00 AM,27.075,,,,
9852,08/27/23 03:25:00 AM,27.075,,,,
9853,08/27/23 03:40:00 AM,26.977,,,,
9854,08/27/23 03:55:00 AM,27.075,,,,
9855,08/27/23 04:10:00 AM,27.075,,,,
9856,08/27/23 04:25:00 AM,27.075,,,,
9857,08/27/23 04:40:00 AM,27.075,,,,
9858,08/27/23 04:55:00 AM,27.075,,,,
9859,08/27/23 05:10:00 AM,27.075,,,,
9860,08/27/23 05:25:00 AM,27.075,,,,
9861,08/27/23 05:40:00 AM,27.075,,,,
9862,08/27/23 05:55:00 AM,27.075,,,,
9863,08/27/23 06:10:00 AM,27.173,,,,
9864,08/27/23 06:25:00 AM,27.075,,,,
9865,08/27/23 06:40:00 AM,27.075,,,,
9866,08/27/23 06:55:00 AM,27.075,,,,
9867,08/27/23 07:10:00 AM,27.272,,,,
9868,08/27/23 07:25:00 AM,27.272,,,,
9869,08/27/23 07:40:00 AM,27.173,,,,
9870,08/27/23 07:55:00 AM,27.173,,,,
9871,08/27/23 08:10:00 AM,27.173,,,,
9872,08/27/23 08:25:00 AM,27.173,,,,
9873,08/27/23 08:40:00 AM,27.075,,,,
9874,08/27/23 08:55:00 AM,27.075,,,,
9875,08/27/23 09:10:00 AM,27.075,,,,
9876,08/27/23 09:25:00 AM,27.075,,,,
9877,08/27/23 09:40:00 AM,27.075,,,,
9878,08/27/23 09:55:00 AM,27.075,,,,
9879,08/27/23 10:10:00 AM,27.075,,,,
9880,08/27/23 10:25:00 AM,27.075,,,,
9881,08/27/23 10:40:00 AM,27.075,,,,
9882,08/27/23 10:55:00 AM,27.075,,,,
9883,08/27/23 11:10:00 AM,27.075,,,,
9884,08/27/23 11:25:00 AM,27.075,,,,
9885,08/27/23 11:40:00 AM,27.075,,,,
9886,08/27/23 11:55:00 AM,27.075,,,,
9887,08/27/23 12:10:00 PM,27.075,,,,
9888,08/27/23 12:25:00 PM,27.075,,,,
9889,08/27/23 12:40:00 PM,27.075,,,,
9890,08/27/23 12:55:00 PM,27.075,,,,
9891,08/27/23 01:10:00 PM,27.075,,,,
9892,08/27/23 01:25:00 PM,27.075,,,,
9893,08/27/23 01:40:00 PM,27.075,,,,
9894,08/27/23 01:55:00 PM,27.075,,,,
9895,08/27/23 02:10:00 PM,27.075,,,,
9896,08/27/23 02:25:00 PM,27.075,,,,
9897,08/27/23 02:40:00 PM,27.075,,,,
9898,08/27/23 02:55:00 PM,27.173,,,,
9899,08/27/23 03:10:00 PM,27.173,,,,
9900,08/27/23 03:25:00 PM,27.173,,,,
9901,08/27/23 03:40:00 PM,27.173,,,,
9902,08/27/23 03:55:00 PM,27.173,,,,
9903,08/27/23 04:10:00 PM,27.173,,,,
9904,08/27/23 04:25:00 PM,27.173,,,,
9905,08/27/23 04:40:00 PM,27.272,,,,
9906,08/27/23 04:55:00 PM,27.272,,,,
9907,08/27/23 05:10:00 PM,27.272,,,,
9908,08/27/23 05:25:00 PM,27.272,,,,
9909,08/27/23 05:40:00 PM,27.272,,,,
9910,08/27/23 05:55:00 PM,27.272,,,,
9911,08/27/23 06:10:00 PM,27.272,,,,
9912,08/27/23 06:25:00 PM,27.370,,,,
9913,08/27/23 06:40:00 PM,27.764,,,,
9914,08/27/23 06:55:00 PM,28.060,,,,
9915,08/27/23 07:10:00 PM,28.357,,,,
9916,08/27/23 07:25:00 PM,28.655,,,,
9917,08/27/23 07:40:00 PM,28.953,,,,
9918,08/27/23 07:55:00 PM,29.152,,,,
